id,name,postal_code,latitude,longitude,city_id,category_id,stars,review_count,address,is_open,delivery,takeout,outdoor_seating,drivethrough,wheelchair_friendly,alcohol_beverage,dancing,catering,counter_service,seating,dogs_allowed,bike_parking,parking,breakfast,lunch,dinner,dessert,casual,romantic,formal,trendy,with_reservation,live_entertainment,groups,kids_friendly,wifi,bar_onsite,credit_cards
aleidaskitch279341822916,Aleida's Kitchen,33511.0,27.934126,-82.291623,22,"[17, 18, 52]",4.5,72,528 Oakfield Dr,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
alertcoffeex280100824506,Alert Coffee,33604.0,28.0100358,-82.4506111651,3,[48],5.0,17,6809 N Nebraska Ave,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
alessibakery279523824899,Alessi Bakery,33609.0,27.9523562,-82.4899485,3,"[48, 18]",4.0,299,2909 W Cypress St,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1
alessiosseaf402368751362,Alessio's Seafood Grille,18976.0,40.2368619,-75.1362728,249,"[32, 26, 19, 28]",4.0,119,827 Easton Rd,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1
alexplacexxx282714827222,Alex Place,34668.0,28.2714858,-82.7222168,562,[37],4.0,13,7845 Grand Blvd,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
alexsspanish280258825592,2 Alexs Spanish Cuisine,33634.0,28.0258937,-82.5592646,3,"[18, 19]",3.5,11,7049 W Waters Ave,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
alexsxxxxxxx280818825392,Alex's,33624.0,28.0818715,-82.5392313,3,[37],4.0,54,5362 W Village Dr,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
alezcaribbea280688824436,Alez Caribbean Restaurant,33612.0,28.0688577362,-82.4436864629,3,"[48, 18]",2.5,8,1428 E Fletcher Ave,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
alezhaitianc280696824437,Alez Haitian Cuisine,33613.0,28.069621,-82.443782,3,[18],4.0,44,1428 E Fletcher Ave,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
alfanosresta279345827961,Alfano's Restaurant,33756.0,27.93455,-82.7961561,21,[19],4.0,80,1702 Clearwater Largo Rd,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1
alfonsospizz280866824602,Alfonso's Pizzeria,33613.0,28.086680838,-82.460234,3,[26],4.0,93,14942 N Florida Ave,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1
alfornospizz402507747783,Alforno's Pizza,8638.0,40.2507665,-74.7783937,659,"[48, 26]",1.5,14,1870 N Olden Ave,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
alfredosital279363822707,Alfredo's Italian Cuisine,33511.0,27.9363882072,-82.2707007453,22,"[26, 19]",4.0,32,905 E Brandon Blvd,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
alfredsnewor278949823674,Alfred's New Orleans Cafe,33619.0,27.8949708,-82.3674503,3,[28],4.0,24,7917 Flower Ave,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
algustotorti279444824691,Algusto Tortilla & Salsa,33606.0,27.9444632,-82.469141,3,[14],3.5,29,912 W Kennedy Blvd,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
alianameatma279820824352,Aliana Meat Market,33610.0,27.9820803,-82.4352001,3,[48],4.5,5,4016 N 22nd St,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alibabahooka281425823264,AliBaba Hookah Lounge,33647.0,28.1425298849,-82.3264046759,3,[48],4.5,11,10038 Cross Creek Blvd,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
alinacafexxx278604827282,Alina Cafe,33782.0,27.8604482,-82.7282655,76,"[4, 5]",4.0,12,9721 66th St N,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allaboutsala279427823237,All About Salads,33511.0,27.9427193,-82.3237089,22,[37],2.0,5,2490 W Brandon Blvd,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allamericanc283308826520,All American Cheesesteaks And Subs,34669.0,28.3308879,-82.6520366,327,[37],4.5,21,9837 State Rd 52,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allegriaital279340822916,Allegria Italiana,33511.0,27.934039,-82.291602,22,[19],4.0,232,518 Oakfield Dr,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1
alligatorsxx282808827189,Alli Gators,34656.0,28.280851,-82.718976,228,[37],3.0,8,5811 Richey Dr,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
allpediatric281945823550,All Pediatrics,33544.0,28.194511,-82.3550641,50,[26],1.5,6,"2615 Windguard Cir, Ste 102",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
allstarrcarr402412747834,All Starr Carribbean Cafe,8618.0,40.2412746,-74.7834085,659,[18],4.5,7,308 Maple Ave,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
allwrappedup278235828276,All Wrapped Up,33708.0,27.8235511,-82.8276474,664,[48],4.5,45,17471 Gulf Blvd,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1
almadinagroc279389823078,AL Madina Grocery & Deli,33510.0,27.9389607,-82.3078693,22,"[48, 9]",4.5,17,1536 W Brandon Blvd,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
almadinaxxxx279350822930,AL Madina,33511.0,27.9350971685,-82.2930896123,22,"[48, 9]",5.0,51,662 Oakfield Dr,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
almallanerav278659827281,Alma Llanera Venezuelan Food,33782.0,27.8659407,-82.7281719,76,"[17, 52]",4.5,124,6571 102nd Ave N,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1
almarestandb279658825208,ALMA Rest And Bar,33607.0,27.9658893991,-82.5208361782,3,"[17, 19, 52]",3.5,63,2223 N Westshore Blvd,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
almaxxxxxxxx277852827821,Alma,33708.0,27.785247,-82.782107,534,"[49, 28]",4.0,38,"111 Boardwark Pl W, Ste 201",0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
alohaansleyh280184827572,Aloha Ansley Hawaiian Fusion,34698.0,28.0184642,-82.7572796,119,"[32, 6, 14, 48, 28, 29]",4.5,53,1737 Main St,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
alohatogohal278260827867,Aloha To Go- Hale,33772.0,27.8260635,-82.7867234,217,"[28, 6]",4.5,61,5903 Seminole Blvd,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
alohatogoxxx278580828465,Aloha To Go,33785.0,27.858024,-82.846512,757,"[48, 28, 6]",4.5,303,19711A Gulf Blvd,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1
aloypatthair282212821796,Aloy PatThai Restaurant,33542.0,28.22124,-82.17965,201,"[48, 4]",4.5,25,4346 Gall Blvd,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
alphapizzaho277821824236,Alpha Pizza House,33572.0,27.7821928,-82.4236504,150,[26],3.5,73,1312 Apollo Beach Blvd,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1
alphapizzeri280732827373,Alpha Pizzeria,34684.0,28.0732745645,-82.7373467758,61,[26],4.5,8,33135 US Hwy 19 N,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
alphapizzeri282810826802,Alpha Pizzeria,34668.0,28.28109,-82.680226,562,"[48, 26, 19]",3.0,45,8123 Ridge Rd,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
alphapizzeri284929825398,Alpha Pizzeria,34609.0,28.4929544509,-82.5398699,20,"[49, 26, 27]",2.5,15,4196 Mariner Blvd,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
alpineliquor280164824509,Alpine Liquors,33604.0,28.0164219,-82.4509461,3,[48],4.0,12,7501 N Nebraska Ave,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
alqassamsupe280635823942,Alqassam Supermarket,33617.0,28.0635109,-82.3942346,3,"[48, 9, 49]",4.0,10,12842 N 56th St,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
alsacefrench276749827269,Alsace french bistro,33715.0,27.6749064734,-82.726923041,532,"[48, 19]",4.5,113,"1120 Pinellas Bayway S, Ste 113 & 114",1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1
alsbarnxxxxx278927822936,Al’s Barn,33511.0,27.8927877,-82.2936505,22,[48],5.0,5,3410 S Kings Ave,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
alsfamouspiz283314822745,Al's Famous Pizza,33576.0,28.331468,-82.274517,728,"[26, 27]",4.0,65,11931 Curley St,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
alsfingerlic279592824390,Al's Finger Licking Good Bar-B-Que,33605.0,27.9592488,-82.4390309,3,[37],4.5,409,1609 Angel Oliva Sr St,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
alsfingerlic279604824333,Al's Finger Licking Good Soul Food,33605.0,27.9604016094,-82.4333611028,3,[37],4.5,27,2302 E 7th Ave,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alshampalace281530823523,Al-Sham Palace,33647.0,28.153027,-82.352353,3,"[48, 49, 27]",4.5,102,19651 Bruce B Downs Blvd,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
alvarezauthe280591824590,Alvarez Authentic Latin Food 2,33612.0,28.0591623,-82.4590032,3,"[52, 14]",4.5,22,12227 N Florida Ave,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alvarezauthe282699824808,Alvarez  Authentic Latin Food,34638.0,28.2699738723,-82.4808749557,99,"[32, 52, 14]",4.5,51,7715 Land O' Lakes Blvd,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
amanafoodmar280321824070,Amana Food Market,33617.0,28.0321754,-82.4070021,3,[48],4.0,5,4815 E Busch Blvd,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
amarettorist279744824865,Amaretto Ristorante,33607.0,27.974451,-82.486513,3,[19],5.0,25,2501 W Tampa Bay Blvd,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
amaritthaire280615827086,Amarit Thai Restaurant,34685.0,28.0615966583,-82.7086955757,61,[4],4.0,137,328 E Lake Rd,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
amazoncevich280336824073,Amazon Ceviche Bar & Grill,33617.0,28.0336653,-82.407367,3,"[17, 52]",4.0,6,4810 E Busch Blvd,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1
amazonfreshx402225751385,Amazon Fresh,18976.0,40.2225575114,-75.1385189835,249,[48],3.5,8,389 Easton Rd,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amcclassicpa281164827411,AMC Classic Palm Harbor 10,34684.0,28.1164830293,-82.7411479026,61,[37],3.0,40,37912 Us Highway 19 N,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
amdproducexx278940827671,AMD Produce,33773.0,27.894088,-82.7671167,40,[48],4.0,25,9220 Ulmerton Rd,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
americaloves279906823626,America Loves Bacon,33610.0,27.9906998041,-82.3626466,3,[37],2.0,8,4800 N US Hwy 301,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
americanasdi281844827395,Americana 50s Diner,34691.0,28.184431,-82.7395421,195,[37],3.0,70,1730 US Hwy 19 N,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1
americanhone275997825124,American Honey Creamery & Coffee,34211.0,27.5997048505,-82.5124387204,72,[48],5.0,17,4919 96th St E,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
americanlegi280236827883,American Legion Post 275,34698.0,28.0236832,-82.7883986,119,[37],4.5,14,360 Wilson St,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
americanpizz279819822952,American Pizza Oven,33584.0,27.9819948,-82.2952807,370,"[26, 27]",3.5,11,12008 E Martin Luther King Jr Blvd,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
americansoci279387824547,American Social,33602.0,27.9387071894,-82.4547521292,3,[37],3.5,768,"601 S Harbour Island Blvd, Ste 107",1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1
amiciitalian279164828070,Amici Italian Eatery,33770.0,27.9164121,-82.8070611,40,"[26, 19]",4.0,125,"1901 W Bay Dr, Ste A1",1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1
amicimilanox402108747461,Amici Milano,8611.0,40.2108758,-74.7461741,659,"[26, 19]",4.0,36,600 Chestnut Ave,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
amicipizzaii282373826686,Amici Pizza II,34655.0,28.237368,-82.6686181,228,"[26, 19]",4.0,40,5328 Little Rd,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
amicipizzaxx282273823759,Amici Pizza,33559.0,28.2273161874,-82.3759754343,159,"[26, 19]",4.0,116,26602 Wesley Chapel Blvd,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1
amishcountry279147828014,Amish Country Store,33770.0,27.9147924,-82.8014608,40,[48],4.5,34,206 13th St SW,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
amishcreamer278026827988,Amish Creamery,33708.0,27.8026343,-82.7988187,534,[48],4.5,69,211 150th Ave,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
amliquorxxxx279227823798,3AM Liquor,33619.0,27.9227927,-82.3798937,3,[48],1.5,6,10313 Causeway Blvd,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
amliquorxxxx280323826462,3 AM Liquor,33635.0,28.03232,-82.646216,3,[48],4.5,8,13904 W Hillsborough Ave,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
amliquorxxxx280756827376,3am Liquor,34684.0,28.0756021,-82.7376014,61,[48],3.0,7,33381 US Hwy 19 N,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
amnesiapubxx284937825416,Amnesia Pub,34608.0,28.493784,-82.541608,20,[27],4.0,16,4245 Mariner Blvd,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
amoralamexic281547827602,Amor A La Mexicana,34689.0,28.1547776,-82.7602510848,164,[14],3.5,11,530 Athens St,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amorebakerya299163900648,Amore Bakery and Cafe,70053.0,29.9163699,-90.0648008,743,[48],4.5,70,307 Huey P Long Ave,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1
amoremioxxxx280098824840,Amore Mio,33604.0,28.0098837,-82.4840114,3,"[26, 19]",4.0,29,6803 N Armenia Ave,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
amorepizzeri279676827663,Amore Pizzeria,33755.0,27.9676193,-82.7663373,21,"[19, 26, 27]",4.5,67,1719 Drew St,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
amoresfreshs280428825041,Amore's Fresh Slice Pizzeria,33618.0,28.0428036,-82.5041731,3,"[26, 27]",3.0,21,10053 N Dale Mabry Hwy,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
amoresfreshs281781826973,Amore's Fresh Slice Pizza,34655.0,28.1781457801,-82.6973619188,228,"[26, 19]",3.5,12,1312 Seven Springs Blvd,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
amuniwoodfir279268824538,Amuni Wood Fired Oven,33606.0,27.92683,-82.453823,3,[26],5.0,8,218 E Davis Blvd,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amyschinaone279408827738,Amy's China One,33756.0,27.9408821,-82.7738753,21,[1],4.0,35,1537 S Highland Ave,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
anaarbargril279273825132,Anaar Bar & Grill,33629.0,27.9273812603,-82.5132493657,3,[9],4.0,51,4110 Henderson Blvd,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
anadeliciasb279989825822,Ana Delicias Bakery,33615.0,27.9989615,-82.5822275,3,"[48, 18]",4.0,29,5537 Sheldon Rd,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
ananibistrox277389827075,Anani Bistro,33707.0,27.7389646,-82.7075848,315,[48],4.5,17,3062 Beach Blvd S,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
anasmexicanr277122823017,Ana's Mexican Restaurant,33598.0,27.7122719,-82.3017092,296,[14],4.0,8,5705 State Rd 674,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
anatoliadeli280196827406,Anatolia Deli & Market,33763.0,28.0196457291,-82.7406840898,21,[48],4.5,19,"2340 State Rte 580, Unit B",0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
anayasmexica396344861569,Anaya's Mexican Restaurant,46142.0,39.6344705,-86.1569734,844,[14],3.5,54,1285 N State Rd 135,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
anchorandbri279411824542,Anchor and Brine,33602.0,27.941133,-82.45425,3,[28],3.5,88,505 Water St,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
anchorsbaran282324827317,Anchor's Bar and Grille,34652.0,28.2324944,-82.7317161,228,[37],2.5,9,5015 US 19 N,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
anclotebrewx281553827607,Anclote Brew,34689.0,28.1553001536,-82.760732621,164,"[48, 28]",4.5,65,"735 Dodecanese Blvd, Unit 50",1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1
andersonroad280022825280,Anderson Road Cafe,33634.0,28.0022732,-82.5280031,3,[37],4.0,21,6002 Anderson Rd,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
androsgreekg281461827548,Andros Greek Grill & Pan Pizza,34689.0,28.1461298,-82.7548975,164,"[49, 26, 47]",4.0,72,150 E Tarpon Ave,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1
andysdinerxx399234753170,Andy's Diner,19064.0,39.923488,-75.317076,374,[37],1.5,12,204 Baltimore Pike,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
andysfrozenc386250903345,Andy's Frozen Custard,63144.0,38.62502,-90.3345,354,[48],4.0,55,1600 S Hanley Rd,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
andysicecrea276914827204,Andy's Ice Cream Stop,33715.0,27.6914113,-82.7204252,532,[48],4.0,13,28 Madonna Blvd,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
andysontheba280419826527,Andy's On the Bay,34677.0,28.0419252,-82.6527745,261,[18],4.0,39,472 Douglas Rd E,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1
anecdotebrew278818828501,Anecdote Brewing Company,33785.0,27.8818613345,-82.850119248,554,[48],4.5,26,321 Gulf Blvd,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
angelaspizza281299825749,Angela's Pizza,33556.0,28.1299673,-82.5749456,376,[26],2.5,8,17773 Gunn Hwy,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
angelcakesxx280815827672,Angel Cakes,34683.0,28.0815775,-82.7672269,61,[48],5.0,7,1484 Alt 19,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
angelinasbak400958748588,Angelina's Bake Shop,19007.0,40.0958223,-74.8588456,786,[48],4.5,24,312 Mill St,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angelinasfin278763822226,Angelina's Fine Italian Cuisine,33596.0,27.8763209,-82.2226691,110,[19],2.5,28,4351 Lynx Paw Trl,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
angelinasita279373822853,Angelina's Italian Restaurant,33511.0,27.937384,-82.285303,22,"[26, 19]",1.5,7,111 E Brandon Blvd,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
angelinasita281806824642,Angelina's Italian Bistro,33549.0,28.180663,-82.464299,159,"[26, 19]",4.0,39,"1532 Land O' Lakes Blvd, Ste H",0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1
angelitosrot280688824437,Angelito's Rotisserie & More,33612.0,28.0688469,-82.4437504,3,"[18, 19, 52]",4.5,60,"1441 E Fletcher Ave, Ste 111",0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
angelosdelic280097825055,Angelo's Deli Cafe,33614.0,28.0097573,-82.5055642,3,[18],4.0,36,"6800 N Dale Mabry Hwy, Ste 190",0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
angelospizza281970827408,Angelos Pizza,34691.0,28.197055,-82.740837,195,"[26, 19, 28]",4.0,115,2621 US Hwy 19,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
angelosxxxxx277717826408,Angelo’s,33701.0,27.7717569,-82.6408744,5,"[26, 19]",3.0,129,536 1st Ave N,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
angiesgrillx279683827655,Angie's Grill,33755.0,27.968308,-82.7655369,21,[37],4.0,27,1732 Drew St,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
angiesmarket277795826404,Angie's Market Cafe,33701.0,27.7795133,-82.6404573,5,[37],4.0,25,497 7th Ave N,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
angiespizzax282502827190,Angie's Pizza,34652.0,28.2502853855,-82.7190295084,228,"[19, 26, 27]",3.0,6,5743 Main St,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angiesrestau279654827960,Angie's Restaurant,33755.0,27.9654261,-82.796093,21,[37],4.0,55,725 Cleveland St,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
angithiindia280535824364,Angithi Indian Cuisine,33612.0,28.0535536,-82.4364272,3,"[8, 7]",4.0,5,2047 E Fowler Ave,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
angrychairbr280051824593,Angry Chair Brewing,33604.0,28.005142,-82.4593244,3,[48],4.0,235,6401 N Florida Ave,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
