id,business_id,name,address,city,state,postal_code,latitude,longitude,categories,stars,review_count,is_open,delivery,takeout,outdoor_seating,drivethrough,wheelchair_friendly,alcohol_beverage,dancing,catering,counter_service,seating,dogs_allowed,bike_parking,parking,breakfast,lunch,dinner,dessert,casual,romantic,formal,trendy,with_reservation,live_entertainment,groups,kids_friendly,wifi,bar_onsite,credit_cards
miamisbestcu278377827872,xqEX7nzaESYmwyS5f_UI9g,Miami's Best Cuban By Los Maruchos,7194 Seminole Blvd,seminole,FL,33772,27.8377084637,-82.7872937707,"['restaurants', 'cuban']",4.5,42,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1
dunkinxxxxxx280127825055,tjEKEDmyR_VmeBkJGwreLA,Dunkin',7004 N. Dale Mabry Hwy,tampa,FL,33614,28.0127575,-82.5055465,['food'],2.0,21,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
surfandturfc279456824567,WcUS0B2iFLPAsdUZMwKkWw,Surf and Turf Cafe,101 N Franklin St,tampa,FL,33602,27.9456571,-82.4567437,"['seafood', 'restaurants']",3.0,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
publixsuperm282339827307,igz0LFaSoRef-t30luOx2Q,Publix Supermarket at Southgate Shopping Center,5127 US 19,new port richey,FL,34652,28.23398,-82.73072,['food'],3.0,16,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
lacasadepand280404825107,qRC7CkXf2jzEE-hyyEIElg,La Casa de Pan de Yuca,"4013 W Linebaugh Ave, Ste 101",tampa,FL,33624,28.0404766,-82.5107742,['food'],4.5,7,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
froyofreshxx280568826259,p9tB3Fiszn1HMLUE-97K4g,Froyo Fresh,12211 W Linebaugh Ave,tampa,FL,33626,28.0568259768,-82.6259098537,['food'],4.0,76,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
sayroosbaker279293824010,Egb5gh3QnLx70PCFmcaMPQ,Sayroo's Bakery and Grocery,2028 S 50th St,tampa,FL,33619,27.929337,-82.401051,['food'],4.5,18,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
basimobeachc279519828297,AaWmckcT3O1iQSAIUmzwUA,Basimo Beach Cafe,"1261 Gulf Blvd, Ste 120",clearwater,FL,33767,27.9519956663,-82.829717,"['restaurants', 'food']",4.0,339,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1
stonefiretav278800827861,ryHhnOItSVPJB81Ty0Xb2g,Stonefire Tavern,10637 117th Dr N,largo,FL,33773,27.8800115344,-82.786168,"['chicken wings', 'restaurants']",4.0,59,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1
sweetiesbymi280575825821,3WfH4I8OmHMjTIFhPgh4Tw,Sweeties By Mili,11961 Sheldon Rd,tampa,FL,33626,28.0575829,-82.5821986,['food'],3.5,16,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sweetteacele277485827063,WaKfHU_aoT1g-Sic77Up2g,Sweet Tea Celebrations,5325 Gulfport Blvd S,gulfport,FL,33707,27.7485341,-82.706344,['food'],4.5,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
julianrestau279626825694,jcmqREAt1nOg3ABv4ZeD3w,Julian Restaurant,2545 N Rocky Point Dr,tampa,FL,33607,27.96264,-82.5694048,"['seafood', 'restaurants']",4.5,27,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mcandersonsh280354826597,NJt2qvQ9NvB7uCxYUnW-dQ,McAnderson's House of Brews,"300 State St E, Ste 107",oldsmar,FL,34677,28.0354421,-82.6597432,['restaurants'],4.0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
fiestamayame399142753478,nVI9wI9ujmrutJRMgHKSIg,Fiesta Maya Mexican Grill,1178 Baltimore Pike,springfield,FL,19064,39.9142377,-75.3478566,"['mexican', 'restaurants']",4.5,130,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
goldencorral282871827123,vVvtWcFResspvcMMNRbYWA,Golden Corral Buffet & Grill,8928 US Hwy 19,port richey,FL,34668,28.287119,-82.712339,['restaurants'],3.0,50,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1
jrfarmsxxxxx282072822121,NiSehpyi6ouu6qB086NW-g,J R Farms,36530 Chancey Rd,zephyrhills,FL,33541,28.207279,-82.212104,['food'],4.5,7,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wingstopxxxx362649867125,AuTmUY381to83xPwovoERg,Wingstop,127 Gallatin Pike N,madison,FL,37115,36.2649788207,-86.712538285,"['chicken wings', 'restaurants']",2.5,31,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
amoremioxxxx280098824840,jWcVzCpSayMyIPMniHpQjg,Amore Mio,6803 N Armenia Ave,tampa,FL,33604,28.0098837,-82.4840114,"['restaurants', 'pizza', 'italian']",4.0,29,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
yosushixxxxx279645825207,v8IbZ6wcvdyGqWpbDKDvfA,YO! Sushi,"International Plz, 2223 N Westshore Blvd",tampa,FL,33607,27.964536,-82.520756,"['japanese', 'restaurants']",4.0,121,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
coreysbakery282171827017,yl_gnP_iQp2TaOTnMPHh0w,Corey's Bakery,6815 State Road 54,new port richey,FL,34653,28.217115,-82.701718,['food'],5.0,19,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
thefishinchi279783825495,Pl0Ei394GwSpHDU2oTU5hQ,The Fishin Chicken Food Truck,,tampa,FL,33634,27.9783358359,-82.5495612994,['food'],3.5,11,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
saltylimecan280783827666,0t14RIHl4wODz7LRiRRQ0Q,Salty Lime Cantina,1019 Florida Ave,palm harbor,FL,34683,28.0783137,-82.7666322,"['tex-mex', 'restaurants', 'mexican']",4.5,103,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paradisepizz280330824077,5fvs7pOE6amG17SiPovxjw,Paradise Pizza Cafe,"4810 E Busch Blvd, Ste L&M",tampa,FL,33617,28.0330086,-82.4077832,"['restaurants', 'mediterranean', 'pizza', 'turkish']",2.5,7,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eatsamerican279025825056,VZfc50XVwgdCecH4YbGNFg,EATS! American Grill,4502 S Dale Mabry Hwy,tampa,FL,33611,27.902583,-82.505631,['restaurants'],4.0,323,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
tripsdinerxx278399827854,gzln_L7ch8z-Ob6autmumw,Trip's Diner,10555 Park Blvd,seminole,FL,33772,27.8399412788,-82.7854389294,['restaurants'],4.0,223,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1
newhongkongc278718827601,idRTl_xdqB12GWXIsisW-g,New Hong Kong Chinese Restaurant,"10801 Starkey Rd, Ste 5",seminole,FL,33777,27.87184,-82.760131,"['restaurants', 'chinese']",2.5,18,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
oldcountrybu399146753336,opiv3hcNNsRDiLXsUbNw-A,Old Country Buffet,910 E Woodland Ave,springfield,FL,19064,39.914661,-75.333685,['restaurants'],3.0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
breakfastclu283052827011,0oogOBGXNj39Wnl2SKoe0w,Breakfast Club,10150 US Highway 19,port richey,FL,34668,28.3052669,-82.7011217,"['restaurants', 'food']",4.5,80,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1
odessafamily280920825785,u-QBVccU0cRK1pehKL4n0g,Odessa Family Restaurant,8741 Gunn Hwy,odessa,FL,33556,28.0920633,-82.5785573,['restaurants'],2.5,17,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
chinawokxxxx280571826237,a8eIw8vCk-kIe__G6NUfaA,China Wok,10714 Countryway Blvd,tampa,FL,33626,28.0571712,-82.6237785,"['chinese', 'restaurants']",3.5,17,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
thelittlelam280114827109,tXf6TpqHOLiwyMNbYAOOCQ,The Little Lamb,"2475 N McMullen Booth Rd, Ste J",clearwater,FL,33759,28.0114224507,-82.7109746614,['restaurants'],4.5,307,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1
villagiocine280552825062,WQ832PDnsDshhbQFm83ISg,Villagio Cinemas,11778 N Dale Mabry Hwy,tampa,FL,33618,28.055282,-82.506247,"['pizza', 'italian', 'restaurants']",3.0,285,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1
captaindsxxx364922868753,3GGGwkQ8A0ICQTfwTKPiQw,Captain D's,2123 Memorial Blvd,springfield,FL,37172,36.4922337558,-86.875317026,"['fish & chips', 'seafood', 'restaurants']",2.0,10,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
twisteetreat281440823539,TTsBa6e2qgIEkiFQfYLmYA,Twistee Treat - New Tampa,8810 New Tampa Blvd,tampa,FL,33647,28.1440679511,-82.3539949058,"['food', 'restaurants']",3.5,70,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
dunkinxxxxxx277139823764,ws-gbVjt56zCQC-CR5pjTQ,Dunkin',717 Cypress Village Blvd,ruskin,FL,33573,27.7139046,-82.3764519,['food'],2.5,29,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
zaxbyschicke280146826140,j5U5O3scMvPe67jzJcWFug,Zaxby's Chicken Fingers & Buffalo Wings,11619 W Hillsborough Ave,tampa,FL,33635,28.0146920537,-82.6140054742,"['restaurants', 'chicken wings']",3.0,37,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1
suzieqsdiner278555827877,3raJa_XvtP3biGDw1gFJ5Q,Suzie Q's Diner,9124 Seminole Blvd,seminole,FL,33772,27.8555338,-82.7877341,['restaurants'],4.0,26,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
kobejapanese277969827278,HJe8eEH5qXRjQMAh1VfV_w,Kobe Japanese Steakhouse,2773 66th St N,st. petersburg,FL,33710,27.7969526,-82.7278308,"['japanese', 'restaurants', 'teppanyaki']",4.5,91,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1
guweinoodles281316823691,_uQEKHH0R5fxrYkLrUI9pQ,Gu Wei Noodles & Grill,"18101 Highwoods Preserve Pkwy, Ste 100",tampa,FL,33647,28.1316091,-82.3691327,"['restaurants', 'chinese']",4.5,40,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
pitasrepubli277931823354,Y_XyeCu8AkZyhcF0q5n8Dg,Pitas Republic,13145 US Hwy 301 S,riverview,FL,33578,27.7931488,-82.3354053,['restaurants'],5.0,5,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
subwayxxxxxx281501823539,gi90NMmRhzl8vzM83UNOVA,Subway,19410 N Bruce B Downs Blvd,tampa,FL,33647,28.15011,-82.3539970377,"['food', 'restaurants']",3.0,14,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
nybagelcafed399245753392,lYxKXvDZGX9a3RwGuu0tPA,NY Bagel Cafe & Deli,11 E Woodland Ave,springfield,FL,19064,39.9245288,-75.3392149,"['restaurants', 'food']",3.0,6,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
zekosmediter280322824189,I1h0GRYp86eX-XqwVXsSGA,Zeko's Mediterranean Grill,3609 E Busch Blvd,tampa,FL,33612,28.0322261,-82.4189253,"['restaurants', 'falafel', 'mediterranean', 'middle eastern', 'halal', 'greek']",4.5,345,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
cvspharmacyx280604825410,BezmFrbIu1g2GpjngB2geA,CVS Pharmacy,5632 Gunn Hwy,tampa,FL,33624,28.0604,-82.541,['food'],2.0,18,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mexicolindox278386827173,kJpoduG3wdA35WzOF_T1Aw,Mexico Lindo,6050 Park Blvd,pinellas park,FL,33781,27.838651,-82.7173312,"['food', 'restaurants', 'mexican']",4.5,54,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1
burgerkingxx278937825193,J8j18KB--ZH4MjTQryPEpA,Burger King,4403 W Gandy Blvd,tampa,FL,33611,27.8937618,-82.5193236,['restaurants'],2.0,11,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
circlekxxxxx278685826463,WQAvCYm8BNMO1L2pMbkW-g,Circle K,10600 Roosevelt Blvd N,st. petersburg,FL,33716,27.8685765304,-82.6463322025,['food'],2.5,8,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
superchinach282833826778,nteD5A6CKXZPqbR9EltQng,Super China Chinese Restaurant,8663 Little Rd,port richey,FL,34654,28.283355,-82.677826,"['restaurants', 'chinese']",4.0,54,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
mcdonaldsxxx277137823929,cwvpVlg5BE2XXRWTHe3p9w,McDonald's,3110 Sr 674,sun city center,FL,33570,27.7137051861,-82.3929427564,"['food', 'restaurants']",2.0,24,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1
winndixiexxx281833827391,V3e1h5A4QdscxeChOxri4Q,Winn-Dixie,1640 US Highway 19,holiday,FL,34691,28.1833634069,-82.7391889274,['food'],3.0,9,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jjsbarbequex279472824586,reOj4e7RuKbx6LAuNUccVw,JJ's Barbeque,,oldsmar,FL,34766,27.9472,-82.4586,['food'],4.5,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
dtownbargril280192827748,nIE7ph1w_bttQMJQx5hUEQ,D-Town Bar & Grill,1056 Main St,dunedin,FL,34698,28.0192509782,-82.774851719,['restaurants'],3.0,91,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
ananibistrox277389827075,WJIc6ZlR-pd9W-Vt-rRtzA,Anani Bistro,3062 Beach Blvd S,gulfport,FL,33707,27.7389646,-82.7075848,"['restaurants', 'food']",4.5,17,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
guidositalia284918825973,SZgkdhd837HkbtVFVmSMXw,Guido's Italian Restaurant,7219 Forest Oaks Blvd,spring hill,FL,34606,28.4918471,-82.5973869,"['pizza', 'restaurants', 'italian']",3.5,128,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
sulasxxxxxxx279602824414,ov-hBIrfk_f1_UdKzu_Nrw,Sulas,1605 E 7th Ave,tampa,FL,33605,27.9602066,-82.4414592,"['restaurants', 'cuban']",4.0,7,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
abcpizzahous279955824743,p21PCK17H3WL56KSr4Ykig,ABC Pizza House,1242 W Hillsborough Ave,tampa,FL,33603,27.99554,-82.4743805,"['restaurants', 'pizza']",4.0,121,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
lanzhoulamen280554824292,3n_G-_DwOJ2VS4uGxBN6sg,Lan Zhou Lamen,2716 E Fowler Ave,tampa,FL,33612,28.0554349,-82.4292524,"['chinese', 'seafood', 'chicken wings', 'restaurants']",4.0,78,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
seasonsfresh280812824279,mKZEuPNLVe4yRL0UfxFPTg,Season's Fresh,2816 E Bearss Ave,tampa,FL,33613,28.0812683681,-82.4279611613,"['modern european', 'restaurants', 'food']",4.5,104,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
thaifastfood279120825057,AODksDNj5mH953cyhUG1Qw,Thai 5 Fast Food,3424 S Dale Mabry Hwy,tampa,FL,33629,27.9120596,-82.5057677,"['asian fusion', 'food', 'restaurants', 'thai']",4.0,336,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
osakaxxxxxxx278020828020,RWOqFGfUrdL60jOrtxmcGw,Osaka,15115 Madeira Way,madeira beach,FL,33708,27.8020018,-82.8020813,['restaurants'],4.0,49,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
mahalbazaarx279183827607,qALmCdmmcRHl7gAXMoY30w,Mahal Bazaar,2480 E Bay Dr,largo,FL,33771,27.918379,-82.7607554,['food'],3.5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
steaknshakex282899827112,sVWUxesVKseXGq78UwwajA,Steak ’n Shake,9116 US Highway 19 N,port richey,FL,34668,28.2899929559,-82.711233436,['restaurants'],2.5,45,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
cakesplusxxx280429825929,YNAjAJFVqbbQsWBu10keGw,Cakes Plus,9612 W Linebaugh,tampa,FL,33626,28.0429222361,-82.5929463254,['food'],4.0,27,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
wendysxxxxxx278790828327,1lC4dy6jlB2tBdBWbocO7Q,Wendy's,11760 Oakhurst Road,largo,FL,33774,27.8790638,-82.8327419,['restaurants'],2.0,22,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
winndixiexxx280268825843,cLdbIdRXI-dJUwdlvMobkg,Winn Dixie,8424 Sheldon Rd,tampa,FL,33615,28.0268409533,-82.5843045032,['food'],3.0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stefanogreek280280823938,o6jfwLREaGy1mwAEybjOkg,Stefano Greek Italian Restaurant,8600 N 56th St,tampa,FL,33617,28.0280199569,-82.393829897,"['food', 'restaurants', 'greek', 'italian']",4.0,106,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
firstwatchxx280449826805,zBHAoHU-SD7wECkKpTGImg,First Watch,3691 Tampa Rd,oldsmar,FL,34677,28.0449208,-82.68053,['restaurants'],4.0,93,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1
walgreensxxx282383826715,zK2mxCWqqmjvtElDGEnkOw,Walgreens,5432 Little Rd,new port richey,FL,34655,28.2383396691,-82.6715387218,['food'],4.0,5,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
thesweettaco399357753516,gu9H6XoryCn07BfPsSdeSw,The Sweet Taco,781 W Sproul Rd,springfield,FL,19064,39.9357331,-75.3516435,"['restaurants', 'food', 'mexican']",3.0,153,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1
jbsislandcaf279796828266,JeoIxdzt5E3QXT1KHXR2oA,JB'S Island Cafe,432 Poinsettia Ave,clearwater,FL,33767,27.9796975,-82.8266376,"['food', 'restaurants']",4.0,37,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1
hiroisoceang280163827355,76x9L8ZBoF4skcNP8wx4nw,Hirois Ocean Grill,"27001 US 19 N, Suite 1071",clearwater,FL,33761,28.0163208421,-82.7355802059,"['japanese', 'restaurants']",4.0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
racetracxxxx279610827194,cpjv8YS2DMNIRK6C2MWmIg,RaceTrac,2854 Gulf To Bay Blvd,clearwater,FL,33759,27.9610047,-82.7194345,['food'],3.5,8,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
fivestarpizz280481823942,Xsvi9wYhD7u5XrK2EKDd8w,Five Star Pizza,10926 N 56th St,tampa,FL,33617,28.0481913,-82.3942796,"['pizza', 'restaurants']",4.0,95,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
caprichosxxx280331824076,Uq1o6DXKALmjdElXp4mEtQ,Capricho’s,"4810 E Busch Blvd, Ste F",tampa,FL,33617,28.033191048,-82.4076666194,"['restaurants', 'dominican', 'caribbean', 'food']",5.0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ranchhousere279962825670,s4VzQaUCrgwPuViQYOqC2w,Ranch House Restaurant,7706 W Hillsborough Ave,tampa,FL,33615,27.9962535,-82.5670403,"['restaurants', 'food']",3.5,39,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
simplydonedo279260825061,IRkQtjBxgVEqAOdtjgi6hQ,Simply Done Donuts,2109 S Dale Mabry Hwy,tampa,FL,33629,27.9260137,-82.5061947,['food'],5.0,77,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
jessessteaka279381822920,ZpXZgnBrNodHH8pKpOK_Kg,Jesse's Steak and Seafood,524 W Brandon Blvd,brandon,FL,33511,27.9381358,-82.2920736,"['restaurants', 'seafood']",4.0,267,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
dunkinxxxxxx399438753487,SpKppNFimODBt-BZ0c2WbA,Dunkin',819 W.Sproul Rd,springfield,FL,19064,39.943857107,-75.3487932199,['food'],4.0,10,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
kulsbargrill278952827115,xCbhjDqmrCrP1qK4DADu8g,Kul's Bar & Grill,13575 58th St N,clearwater,FL,33760,27.8952690666,-82.7115350796,"['latin american', 'restaurants']",3.0,6,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
saltyshamroc277748824093,RG4FoRw0vjzrCjMl4Apk4A,Salty Shamrock Fishing Charters and Events,6186 Apollo Beach Blvd,apollo beach,FL,33572,27.7748077067,-82.4093934149,"['seafood', 'restaurants']",4.0,12,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tokisushixxx280774825059,OIES_WhdNux3PmvSuPM-8Q,Toki Sushi,14313 N Dale Mabry Hwy,tampa,FL,33618,28.0774196,-82.5059947,"['restaurants', 'japanese']",4.0,106,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1
craftcurdxxx278932824907,iWIu2qrim1PSNE0CRLyqpg,Craft & Curd,"2908 W Gandy Blvd, Ste B",tampa,FL,33611,27.8932249,-82.4907101,['food'],4.5,44,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
alvarezauthe282699824808,J1pqZt0WWCL8cOt0eixBEw,Alvarez  Authentic Latin Food,7715 Land O' Lakes Blvd,land o' lakes,FL,34638,28.2699738723,-82.4808749557,"['restaurants', 'vegetarian', 'latin american', 'mexican']",4.5,51,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
shortysbreak279519828296,_ReMedGR8eDM5AgdRK0jCw,Shorty's Breakfast & Gourmet Deli,"1261 Gulf Blvd, Ste 125",clearwater,FL,33767,27.9519833,-82.829696,"['cuban', 'food', 'restaurants']",4.5,68,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1
preachersbbq277828826386,coQA2WS-e4RfsZYIgBKkaQ,Preachers BBQ,1040 Fourth St N,st. petersburg,FL,33701,27.7828863,-82.6386889,['restaurants'],3.5,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
junglebillst279612827147,qt1o4H9O9lBwqf3K7GGFag,Jungle Bills Tiki Grill,2950 Gulf To Bay Blvd,clearwater,FL,33759,27.9612023,-82.7147014,['restaurants'],4.5,15,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
yahmonxxxxxx279422824629,w0lcP2ngFaUpBGi5yzlYDw,Yah Mon,"301 W Platt St, Unit C",tampa,FL,33606,27.9422145,-82.4629632,"['restaurants', 'caribbean']",4.5,697,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1
hiccupschurr280645825057,UGebrYgNZrMzbGbcI01JWA,Hiccups & Churroholic,13030 N Dale Mabry Hwy,tampa,FL,33618,28.0645829885,-82.5057124,"['restaurants', 'chicken wings', 'food', 'asian fusion']",4.5,108,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
